RAVEN_sample_ID,Time,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__cspturbine__production__electricityBoost,Dispatch__cspturbine__production__heat,Dispatch__solar__production__heat,Dispatch__H_Import__production__heat,Dispatch__TES__level__heat,Dispatch__TES__charge__heat,Dispatch__TES__discharge__heat,Dispatch__grid__production__electricity,Dispatch__gridBoost__production__electricityBoost,Cap_DNI,Price,ProbabilityWeight,prefix,PointProbability
0,2046,1,2022,1.0,48.6000003189,4.36610152816,-13.2306106914,0.360368109634,-9.99999090909e-09,246.257982618,-25068.1382891,25081.0085317,-48.6000003189,-4.36610152816,0.008008193,54.4028,1.0,1,1.0
0,2047,1,2022,1.0,48.6000002749,2.88610207605,-8.74576386681,7.07223453838,-9.99999090909e-09,244.58445328,-25073.0884152,25074.7619445,-48.6000002749,-2.88610207605,0.157160779,43.05913,1.0,1,1.0
0,2048,1,2022,1.0,48.6000002181,1.4061027783,-4.26091750999,22.3139005176,-9.99999090909e-09,262.637436277,-25083.9030569,25065.8500739,-48.6000002181,-1.4061027783,0.495864464,33.93464,1.0,1,1.0
0,2049,1,2022,1.0,48.6000000396,1.40000031849,-4.24242520753,40.3892073056,-9.99999090909e-09,298.784218365,-25083.8031114,25047.6563294,-48.6000000396,-1.40000031849,0.897537944,20.36307,1.0,1,1.0
0,2050,1,2022,1.0,48.5999999176,1.40000026929,-4.24242505846,41.1322971334,-9.99999090909e-09,335.67409043,-25077.2902163,25040.4003443,-48.5999999176,-1.40000026929,0.914051051,15.99303,1.0,1,1.0
0,2051,1,2022,1.0,48.5999996089,1.40000022422,-4.24242492187,41.7241169845,-9.99999090909e-09,373.155782483,-25071.2091246,25033.7274326,-48.5999996089,-1.40000022422,0.927202603,10.36452,1.0,1,1.0
0,2052,1,2022,1.0,48.5999993097,1.40000020643,-4.24242486798,33.3147481156,-9.99999090909e-09,402.22810572,-25074.0214922,25044.949169,-48.5999993097,-1.40000020643,0.740327741,7.72859,1.0,1,1.0
0,2053,1,2022,1.0,48.5999978515,1.40000018379,-4.24242479936,10.2077455896,-9.99999090909e-09,408.193426501,-25083.6982726,25077.7329518,-48.5999978515,-1.40000018379,0.226838801,3.45069,1.0,1,1.0
0,2054,1,2022,1.0,48.5999996647,1.40000022077,-4.24242491143,39.5349737178,-9.99999090909e-09,443.485975297,-25069.5183535,25034.2258047,-48.5999996647,-1.40000022077,0.878554975,11.06915,1.0,1,1.0
0,2055,1,2022,1.0,48.5999999582,2.8797790605,-8.72660321363,38.1700247546,-9.99999090909e-09,472.929396828,-25070.4435935,25041.000172,-48.5999999582,-2.8797790605,0.848222776,17.22414,1.0,1,1.0
0,2056,1,2022,1.0,48.6000002441,4.35977880258,-13.2114509169,34.1899768584,-9.99999090909e-09,493.90792276,-25061.9943775,25041.0158516,-48.6000002441,-4.35977880258,0.759777268,37.58718,1.0,1,1.0
0,2057,1,2022,1.0,48.6000003385,5.83977862218,-17.6962988551,23.7843315567,-9.99999090909e-09,499.995955451,-25067.417741,25061.3297083,-48.6000003385,-5.83977862218,0.528540708,61.64192,1.0,1,1.0
0,2058,1,2022,1.0,48.6000003817,7.31977838426,-22.181146619,0.0,-9.99999090909e-09,477.814808822,-25068.442643,25090.6237896,-48.6000003817,-7.31977838426,0.0,87.15208,1.0,1,1.0
0,2059,1,2022,1.0,48.6000003777,7.39999979892,-22.4242418149,0.0,-9.99999090909e-09,455.390566997,-25067.7674261,25090.1916679,-48.6000003777,-7.39999979892,0.0,83.97847,1.0,1,1.0
0,2060,1,2022,1.0,48.6000003526,7.39999954468,-22.4242410445,0.0,-9.99999090909e-09,432.966325943,-25067.3629173,25089.7871583,-48.6000003526,-7.39999954468,0.0,68.12252,1.0,1,1.0
0,2061,1,2022,1.0,48.6000003363,7.39999915095,-22.4242398514,0.0,-9.99999090909e-09,410.542086081,-25066.9652931,25089.389533,-48.6000003363,-7.39999915095,0.0,60.7203,1.0,1,1.0
0,2062,1,2022,1.0,48.6000003283,5.93246253607,-17.9771592002,0.0,-9.99999090909e-09,392.564926871,-25068.8144365,25086.7915957,-48.6000003283,-5.93246253607,0.0,57.64245,1.0,1,1.0
0,2063,1,2022,1.0,48.6000002979,4.45246401487,-13.4923151966,0.0,-9.99999090909e-09,379.072611665,-25070.5077573,25084.0000725,-48.6000002979,-4.45246401487,0.0,48.33314,1.0,1,1.0
0,2064,1,2022,1.0,48.6000002947,2.9724667872,-9.00747511274,0.0,-9.99999090909e-09,370.065136542,-25072.0650886,25081.0725637,-48.6000002947,-2.9724667872,0.0,47.52201,1.0,1,1.0
0,2065,1,2022,1.0,48.6000002929,1.4939153304,-4.52701615271,0.0,-9.99999090909e-09,365.538120379,-25073.6159838,25078.143,-48.6000002929,-1.4939153304,0.0,47.07954,1.0,1,1.0
0,2066,1,2022,1.0,48.6000002952,2.96297498464,-8.97871207467,0.0,-9.99999090909e-09,356.559408294,-25071.3584324,25080.3371445,-48.6000002952,-2.96297498464,0.0,47.65843,1.0,1,1.0
0,2067,1,2022,1.0,48.6000002979,4.44139136836,-13.4587617223,0.0,-9.99999090909e-09,343.100646562,-25069.5310064,25082.9897681,-48.6000002979,-4.44139136836,0.0,48.32361,1.0,1,1.0
0,2068,1,2022,1.0,48.6000003097,5.92138481793,-17.9435903574,0.0,-9.99999090909e-09,325.157056195,-25067.8599326,25085.803523,-48.6000003097,-5.92138481793,0.0,51.55772,1.0,1,1.0
0,2069,1,2022,1.0,48.6000003431,7.39999936377,-22.4242404963,0.0,-9.99999090909e-09,302.732815689,-25066.2139752,25088.6382157,-48.6000003431,-7.39999936377,0.0,63.61026,1.0,1,1.0
0,2070,1,2022,1.0,48.6000003546,7.39999956663,-22.424241111,0.135137714343,-9.99999090909e-09,280.443712282,-25066.587419,25088.8765224,-48.6000003546,-7.39999956663,0.003003072,69.17865,1.0,1,1.0
0,2071,1,2022,1.0,48.6000003166,7.39886763838,-22.4208110254,4.68479215651,-9.99999090909e-09,262.707693403,-25066.0809638,25083.8169827,-48.6000003166,-7.39886763838,0.104106503,53.67042,1.0,1,1.0
0,2072,1,2022,1.0,48.6000003237,7.39240510225,-22.4012275826,18.8990919195,-9.99999090909e-09,259.20555773,-25073.9118089,25077.4139446,-48.6000003237,-7.39240510225,0.419979828,56.01363,1.0,1,1.0
0,2073,1,2022,1.0,48.6000003138,5.91240746346,-17.9163862529,5.3193202348,-9.99999090909e-09,246.608491702,-25069.7663107,25082.3633767,-48.6000003138,-5.91240746346,0.118207127,52.78409,1.0,1,1.0
0,2074,1,2022,1.0,48.6000003071,4.43240939006,-13.4315436062,33.8445343137,-9.99999090909e-09,267.021482399,-25090.413295,25070.0003043,-48.6000003071,-4.43240939006,0.752100767,50.80545,1.0,1,1.0
0,2075,1,2022,1.0,48.600000291,2.95241155658,-8.9467016866,34.6249675125,-9.99999090909e-09,292.699748215,-25094.8766298,25069.198364,-48.600000291,-2.95241155658,0.769443727,46.62198,1.0,1,1.0
0,2076,1,2022,1.0,48.6000002917,1.47307951195,-4.46387730894,40.949367276,-9.99999090909e-09,329.185238172,-25105.8068548,25069.3213648,-48.6000002917,-1.47307951195,0.909985943,46.77932,1.0,1,1.0
0,2077,1,2022,1.0,48.6000002921,2.70167471801,-8.18689308487,40.1440242739,-9.99999090909e-09,361.142369351,-25100.5012999,25068.5441687,-48.6000002921,-2.70167471801,0.892089432,46.8927,1.0,1,1.0
0,2078,1,2022,1.0,48.6000002971,4.18139503038,-12.6708940314,31.2786387813,-9.99999090909e-09,379.750114091,-25084.0524671,25065.4447223,-48.6000002971,-4.18139503038,0.695080867,48.12638,1.0,1,1.0
0,2079,1,2022,1.0,48.6000003005,5.66139220917,-17.1557339672,14.3550310591,-9.99999090909e-09,376.949411173,-25072.9860052,25075.7867081,-48.6000003005,-5.66139220917,0.319000699,48.9982,1.0,1,1.0
0,2080,1,2022,1.0,48.6000003286,7.14139066542,-21.640577774,1.71175065467,-9.99999090909e-09,357.020584044,-25067.3693372,25087.2981644,-48.6000003286,-7.14139066542,0.038038915,57.75149,1.0,1,1.0
0,2081,1,2022,1.0,48.6000003647,7.3999997001,-22.4242415154,1.62165844349,-9.99999090909e-09,336.218000962,-25067.0718993,25087.8744824,-48.6000003647,-7.3999997001,0.036036866,74.97255,1.0,1,1.0
0,2082,1,2022,1.0,48.6000003868,7.39999985294,-22.4242419786,0.0,-9.99999090909e-09,313.793758973,-25066.3802443,25088.8044862,-48.6000003868,-7.39999985294,0.0,91.61521,1.0,1,1.0
0,2083,1,2022,1.0,48.6000003666,7.39999972357,-22.4242415866,0.0,-9.99999090909e-09,291.369517377,-25066.2970936,25088.7213352,-48.6000003666,-7.39999972357,0.0,76.1655,1.0,1,1.0
0,2084,1,2022,1.0,48.6000003547,7.39999960313,-22.4242412216,0.0,-9.99999090909e-09,268.945276145,-25066.2256219,25088.6498631,-48.6000003547,-7.39999960313,0.0,69.26222,1.0,1,1.0
0,2085,1,2022,1.0,48.60000034,7.39999934915,-22.424240452,0.0,-9.99999090909e-09,246.521035683,-25066.1205527,25088.5447931,-48.60000034,-7.39999934915,0.0,62.26818,1.0,1,1.0
0,2086,1,2022,1.0,48.600000326,5.9205840115,-17.9411636712,0.0,-9.99999090909e-09,228.579872002,-25067.9673007,25085.9084644,-48.600000326,-5.9205840115,0.0,56.8308,1.0,1,1.0
0,2087,1,2022,1.0,48.6000003019,4.44058518798,-13.4563187515,0.0,-9.99999090909e-09,215.12355324,-25069.6243538,25083.0806726,-48.6000003019,-4.44058518798,0.0,49.39324,1.0,1,1.0
0,2088,1,2022,1.0,48.6000002877,2.96058631692,-8.97147368763,0.0,-9.99999090909e-09,206.152079543,-25071.1333629,25080.1048366,-48.6000002877,-2.96058631692,0.0,45.83502,1.0,1,1.0
0,2089,1,2022,1.0,48.6000002807,1.48058821048,-4.48663094083,0.0,-9.99999090909e-09,201.665448592,-25072.5674055,25077.0540364,-48.6000002807,-1.48058821048,0.0,44.279,1.0,1,1.0
0,2090,1,2022,1.0,48.6000002849,2.88160509158,-8.73213664114,0.0,-9.99999090909e-09,192.933311941,-25070.5240908,25079.2562274,-48.6000002849,-2.88160509158,0.0,45.20401,1.0,1,1.0
0,2091,1,2022,1.0,48.6000002909,4.36160296871,-13.2169786931,0.0,-9.99999090909e-09,179.716333238,-25068.7857707,25082.0027494,-48.6000002909,-4.36160296871,0.0,46.60255,1.0,1,1.0
0,2092,1,2022,1.0,48.600000311,5.84160172466,-17.7018234081,0.0,-9.99999090909e-09,162.01450982,-25067.3482114,25085.0500349,-48.600000311,-5.84160172466,0.0,51.94801,1.0,1,1.0
0,2093,1,2022,1.0,48.6000003555,7.32159991092,-22.1866663967,0.0,-9.99999090909e-09,139.827843413,-25066.0627327,25088.2493991,-48.6000003555,-7.32159991092,0.0,69.64851,1.0,1,1.0
0,2094,1,2022,1.0,48.6000003452,5.84160050763,-17.7018197201,0.0,-9.99999090909e-09,122.126023683,-25068.9986942,25086.7005139,-48.6000003452,-5.84160050763,0.0,64.55146,1.0,1,1.0
0,2095,1,2022,1.0,48.6000002922,4.3616008009,-13.2169721239,9.36958481246,-9.99999090909e-09,118.278636361,-25074.7384104,25078.5857977,-48.6000002922,-4.3616008009,0.208213006,46.90561,1.0,1,1.0
0,2096,1,2022,1.0,48.6000002779,2.88160113017,-8.73212463686,34.8356139079,-9.99999090909e-09,144.382125622,-25086.7035804,25060.6000911,-48.6000002779,-2.88160113017,0.774124758,43.68984,1.0,1,1.0
0,2097,1,2022,1.0,48.6000001836,1.40160156878,-4.24727748114,19.6768368519,-9.99999090909e-09,159.811684983,-25083.2026097,25067.7730503,-48.6000001836,-1.40160156878,0.437263049,30.06484,1.0,1,1.0
0,2098,1,2022,1.0,48.6000001036,1.40000033087,-4.24242524505,7.00600195557,-9.99999090909e-09,162.575261683,-25076.9202171,25074.1566404,-48.6000001036,-1.40000033087,0.155688943,23.77027,1.0,1,1.0
0,2099,1,2022,1.0,48.5999999486,1.40000025934,-4.24242502831,15.8388980993,-9.99999090909e-09,174.171734745,-25080.6628558,25069.0663827,-48.5999999486,-1.40000025934,0.351975522,16.91667,1.0,1,1.0
0,2100,1,2022,1.0,48.5999998297,1.400000236,-4.24242495757,24.4965322914,-9.99999090909e-09,194.425842068,-25085.5619291,25065.3078217,-48.5999998297,-1.400000236,0.544367391,13.85242,1.0,1,1.0
0,2101,1,2022,1.0,48.599999707,1.4000002216,-4.24242491393,40.3248504501,-9.99999090909e-09,230.508267595,-25092.039143,25055.9567175,-48.599999707,-1.4000002216,0.896107791,11.67056,1.0,1,1.0
0,2102,1,2022,1.0,48.5999998644,1.40000024077,-4.24242497202,39.564962038,-9.99999090909e-09,265.83080465,-25095.7024192,25060.3798821,-48.5999998644,-1.40000024077,0.879221382,14.6242,1.0,1,1.0
0,2103,1,2022,1.0,48.6000000199,2.53101609067,-7.66974572932,37.5842064684,-9.99999090909e-09,295.745265379,-25083.2527131,25053.3382524,-48.6000000199,-2.53101609067,0.835204592,19.50553,1.0,1,1.0
0,2104,1,2022,1.0,48.6000002554,4.01101580984,-12.1545933632,33.2890552013,-9.99999090909e-09,316.879727208,-25075.6169767,25054.4825149,-48.6000002554,-4.01101580984,0.739756787,39.42396,1.0,1,1.0
0,2105,1,2022,1.0,48.6000003396,5.49101560651,-16.6394412319,0.0,-9.99999090909e-09,300.240285966,-25070.6328605,25087.2723018,-48.6000003396,-5.49101560651,0.0,62.09829,1.0,1,1.0
0,2106,1,2022,1.0,48.6000003733,6.97101531884,-21.124288845,0.0,-9.99999090909e-09,279.115997111,-25067.9152803,25089.0395691,-48.6000003733,-6.97101531884,0.0,80.69157,1.0,1,1.0
0,2107,1,2022,1.0,48.6000003563,7.39999959865,-22.424241208,0.0,-9.99999090909e-09,256.691755893,-25066.982054,25089.4062952,-48.6000003563,-7.39999959865,0.0,70.06483,1.0,1,1.0
0,2108,1,2022,1.0,48.6000003397,7.31866119877,-22.1777612084,0.0,-9.99999090909e-09,234.513994674,-25066.9295313,25089.1072925,-48.6000003397,-7.31866119877,0.0,62.15067,1.0,1,1.0
0,2109,1,2022,1.0,48.6000003171,5.83866201078,-17.6929151842,0.0,-9.99999090909e-09,216.82107948,-25068.7893181,25086.4822333,-48.6000003171,-5.83866201078,0.0,53.82679,1.0,1,1.0
0,2110,1,2022,1.0,48.6000003048,4.35866267136,-13.2080687011,0.0,-9.99999090909e-09,203.613010769,-25070.3367535,25083.5448222,-48.6000003048,-4.35866267136,0.0,50.17095,1.0,1,1.0
0,2111,1,2022,1.0,48.600000257,2.8786634098,-8.72322245394,0.0,-9.99999090909e-09,194.889788305,-25071.5723027,25080.2955252,-48.600000257,-2.8786634098,0.0,39.69737,1.0,1,1.0
0,2112,1,2022,1.0,48.6000002543,1.40000070172,-4.24242636886,0.0,-9.99999090909e-09,190.647361926,-25072.6063343,25076.8487607,-48.6000002543,-1.40000070172,0.0,39.2293,1.0,1,1.0
0,2113,1,2022,1.0,48.600000251,1.40000066242,-4.24242624976,0.0,-9.99999090909e-09,186.404935667,-25071.7691497,25076.0115759,-48.600000251,-1.40000066242,0.0,38.68944,1.0,1,1.0
0,2114,1,2022,1.0,48.6000002516,1.40000066011,-4.24242624274,0.0,-9.99999090909e-09,182.162509414,-25071.28902,25075.5314462,-48.6000002516,-1.40000066011,0.0,38.77564,1.0,1,1.0
0,2115,1,2022,1.0,48.6000002633,2.87979519775,-8.7266521144,0.0,-9.99999090909e-09,173.435857289,-25069.8283235,25078.5549757,-48.6000002633,-2.87979519775,0.0,40.82538,1.0,1,1.0
0,2116,1,2022,1.0,48.6000003103,4.35979444538,-13.2114983193,0.0,-9.99999090909e-09,160.22435896,-25069.040344,25082.2518423,-48.6000003103,-4.35979444538,0.0,51.73894,1.0,1,1.0
0,2117,1,2022,1.0,48.6000003617,5.83979375304,-17.6963447062,0.0,-9.99999090909e-09,142.528014244,-25068.0747403,25085.7710851,-48.6000003617,-5.83979375304,0.0,73.14908,1.0,1,1.0
0,2118,1,2022,1.0,48.6000003357,4.35979495299,-13.2114998575,13.0633637082,-9.99999090909e-09,142.379878085,-25075.3739274,25075.5220635,-48.6000003357,-4.35979495299,0.29029698,60.47786,1.0,1,1.0
0,2119,1,2022,1.0,48.6000002446,2.87979553823,-8.72665314615,29.595276358,-9.99999090909e-09,163.248501286,-25083.0561757,25062.1875525,-48.6000002446,-2.87979553823,0.657672813,37.65791,1.0,1,1.0
0,2120,1,2022,1.0,48.6000001614,1.40000035773,-4.24242532644,36.6434575869,-9.99999090909e-09,195.649533537,-25082.5827006,25050.1816683,-48.6000001614,-1.40000035773,0.814299061,28.00472,1.0,1,1.0
0,2121,1,2022,1.0,48.599999909,1.40000023411,-4.24242495185,40.1312500755,-9.99999090909e-09,231.538358651,-25074.4178574,25038.5290323,-48.599999909,-1.40000023411,0.89180556,15.75423,1.0,1,1.0
0,2122,1,2022,1.0,48.5999997966,1.4000002186,-4.24242490485,42.1104086841,-9.99999090909e-09,269.40634242,-25069.7251264,25031.8571426,-48.5999997966,-1.4000002186,0.935786862,13.18753,1.0,1,1.0
0,2123,1,2022,1.0,48.5999994237,1.40000019456,-4.24242483199,27.4939047617,-9.99999090909e-09,292.657822339,-25080.4945816,25057.2431017,-48.5999994237,-1.40000019456,0.610975667,8.55788,1.0,1,1.0
0,2124,1,2022,1.0,48.5999992842,1.40000019048,-4.24242481963,42.4435250099,-9.99999090909e-09,330.85892252,-25071.2714094,25033.0703092,-48.5999992842,-1.40000019048,0.943189447,7.56435,1.0,1,1.0
0,2125,1,2022,1.0,48.5999990534,1.40000018556,-4.24242480474,41.4203552734,-9.99999090909e-09,368.036852978,-25078.1384858,25040.9605554,-48.5999990534,-1.40000018556,0.920452342,6.34596,1.0,1,1.0
0,2126,1,2022,1.0,48.599999487,1.40000019908,-4.2424248457,40.3961076969,-9.99999090909e-09,404.19053582,-25072.7191508,25036.565468,-48.599999487,-1.40000019908,0.897691285,9.10004,1.0,1,1.0
0,2127,1,2022,1.0,48.5999998869,1.47578795332,-4.47208470702,28.3366696253,-9.99999090909e-09,428.055120728,-25076.8004485,25052.9358636,-48.5999998869,-1.47578795332,0.629703775,15.17487,1.0,1,1.0
0,2128,1,2022,1.0,48.6000002186,2.9557877196,-8.95693248363,1.98202713992,-9.99999090909e-09,421.080215374,-25075.3766999,25082.3516053,-48.6000002186,-2.9557877196,0.044045059,33.99939,1.0,1,1.0
0,2129,1,2022,1.0,48.6000003373,4.43578756651,-13.4417805046,0.0,-9.99999090909e-09,407.63843486,-25071.5703861,25085.0121666,-48.6000003373,-4.43578756651,0.0,61.13927,1.0,1,1.0
0,2130,1,2022,1.0,48.6000003725,5.9157873763,-17.926628413,0.0,-9.99999090909e-09,389.711806437,-25068.6501008,25086.5767292,-48.6000003725,-5.9157873763,0.0,80.1251,1.0,1,1.0
0,2131,1,2022,1.0,48.6000003484,7.39578679586,-22.411475139,0.0,-9.99999090909e-09,367.300331288,-25066.0904055,25088.5018807,-48.6000003484,-7.39578679586,0.0,66.04604,1.0,1,1.0
0,2132,1,2022,1.0,48.6000003313,5.91820980379,-17.9339691024,0.0,-9.99999090909e-09,349.366362175,-25067.5172431,25085.4512122,-48.6000003313,-5.91820980379,0.0,58.74959,1.0,1,1.0
0,2133,1,2022,1.0,48.600000302,4.43821081238,-13.4491236739,0.0,-9.99999090909e-09,335.917238491,-25068.5856925,25082.0348162,-48.600000302,-4.43821081238,0.0,49.40861,1.0,1,1.0
0,2134,1,2022,1.0,48.6000002934,2.95821185739,-8.96427835572,0.0,-9.99999090909e-09,326.952960126,-25069.4101005,25078.3743789,-48.6000002934,-2.95821185739,0.0,47.21016,1.0,1,1.0
0,2135,1,2022,1.0,48.600000278,1.47821333305,-4.47943434258,0.0,-9.99999090909e-09,322.473525773,-25070.1034329,25074.5828673,-48.600000278,-1.47821333305,0.0,43.70659,1.0,1,1.0
0,2136,1,2022,1.0,48.6000002694,1.40000104801,-4.24242741822,0.0,-9.99999090909e-09,318.231098345,-25069.0615417,25073.3039692,-48.6000002694,-1.40000104801,0.0,41.97825,1.0,1,1.0
0,2137,1,2022,1.0,48.6000002666,1.40000095545,-4.24242713774,0.0,-9.99999090909e-09,313.988671197,-25068.7418895,25072.9843166,-48.6000002666,-1.40000095545,0.0,41.42842,1.0,1,1.0
0,2138,1,2022,1.0,48.6000002678,2.8795854428,-8.72601649334,0.0,-9.99999090909e-09,305.262654694,-25067.5455247,25076.2715412,-48.6000002678,-2.8795854428,0.0,41.66691,1.0,1,1.0
0,2139,1,2022,1.0,48.6000002882,4.3595845132,-13.2108621612,0.0,-9.99999090909e-09,292.051792523,-25066.9101583,25080.1210205,-48.6000002882,-4.3595845132,0.0,45.97014,1.0,1,1.0
0,2140,1,2022,1.0,48.6000003182,5.83958393023,-17.6957088795,0.0,-9.99999090909e-09,274.356083633,-25066.6753999,25084.3711088,-48.6000003182,-5.83958393023,0.0,54.17228,1.0,1,1.0
0,2141,1,2022,1.0,48.6000003661,7.31958323648,-22.180555262,0.0,-9.99999090909e-09,252.175528361,-25066.31995,25088.5005053,-48.6000003661,-7.31958323648,0.0,75.81913,1.0,1,1.0
0,2142,1,2022,1.0,48.600000338,5.83958404817,-17.6957092369,0.900921126009,-9.99999090909e-09,235.38074024,-25069.6452416,25086.4400297,-48.600000338,-5.83958404817,0.020020481,61.4425,1.0,1,1.0
0,2143,1,2022,1.0,48.6000002817,4.35958448107,-13.2108620638,29.5502302725,-9.99999090909e-09,251.720108439,-25089.7963356,25073.4569674,-48.6000002817,-4.35958448107,0.656671789,44.49406,1.0,1,1.0
0,2144,1,2022,1.0,48.6000002573,2.87958518969,-8.72601572633,15.848879436,-9.99999090909e-09,258.842972138,-25078.9012165,25071.7783528,-48.6000002573,-2.87958518969,0.352197329,39.74931,1.0,1,1.0
0,2145,1,2022,1.0,48.6000002187,1.40000048671,-4.24242571729,4.78912623017,-9.99999090909e-09,259.389672641,-25079.0872282,25078.5405277,-48.6000002187,-1.40000048671,0.106425038,34.01327,1.0,1,1.0
0,2146,1,2022,1.0,48.6000001742,1.40000038038,-4.24242539509,39.7418586797,-9.99999090909e-09,294.889105916,-25096.4655408,25060.9661075,-48.6000001742,-1.40000038038,0.883152418,29.15207,1.0,1,1.0
0,2147,1,2022,1.0,48.600000086,1.40000029439,-4.24242513451,40.3147272705,-9.99999090909e-09,330.961408042,-25094.4781439,25058.4058418,-48.600000086,-1.40000029439,0.895882831,22.72579,1.0,1,1.0
0,2148,1,2022,1.0,48.6000000418,1.40000027243,-4.24242506796,29.9986958223,-9.99999090909e-09,356.717678786,-25081.0195907,25055.26332,-48.6000000418,-1.40000027243,0.66663769,20.46709,1.0,1,1.0
0,2149,1,2022,1.0,48.6000000088,1.40000026018,-4.24242503086,39.8107032354,-9.99999090909e-09,392.285956981,-25076.6834115,25041.1151333,-48.6000000088,-1.40000026018,0.884682297,19.05123,1.0,1,1.0
0,2150,1,2022,1.0,48.6000000281,1.40000026704,-4.24242505163,30.7880184652,-9.99999090909e-09,418.831550384,-25081.689257,25055.1436636,-48.6000000281,-1.40000026704,0.684178193,19.8519,1.0,1,1.0
0,2151,1,2022,1.0,48.6000001069,2.87913217282,-8.72464294793,36.5465414878,-9.99999090909e-09,446.653448914,-25068.399741,25040.5778424,-48.6000001069,-2.87913217282,0.81214537,23.97738,1.0,1,1.0
0,2152,1,2022,1.0,48.6000002793,4.35913186563,-13.2094905019,31.4421657868,-9.99999090909e-09,464.886124189,-25061.1691231,25042.9364478,-48.6000002793,-4.35913186563,0.6987148,43.97799,1.0,1,1.0
0,2153,1,2022,1.0,48.6000003352,5.83913163112,-17.6943382761,9.77499960526,-9.99999090909e-09,456.966785508,-25072.5457358,25080.4650745,-48.6000003352,-5.83913163112,0.217222223,60.30209,1.0,1,1.0
0,2154,1,2022,1.0,48.6000003732,7.31913132561,-22.1791858352,0.0,-9.99999090909e-09,434.787599663,-25069.174598,25091.3537839,-48.6000003732,-7.31913132561,0.0,80.61531,1.0,1,1.0
0,2155,1,2022,1.0,48.600000354,7.39999952736,-22.424240992,0.0,-9.99999090909e-09,412.363358661,-25068.4568711,25090.8811121,-48.600000354,-7.39999952736,0.0,68.89507,1.0,1,1.0
0,2156,1,2022,1.0,48.6000003427,7.3999992595,-22.4242401803,0.0,-9.99999090909e-09,389.939118471,-25068.1787402,25090.6029804,-48.6000003427,-7.3999992595,0.0,63.44512,1.0,1,1.0
0,2157,1,2022,1.0,48.6000003275,7.39999830509,-22.4242372882,0.0,-9.99999090909e-09,367.514881173,-25067.9174139,25090.3416512,-48.6000003275,-7.39999830509,0.0,57.36545,1.0,1,1.0
0,2158,1,2022,1.0,48.6000003146,7.39703834248,-22.4152677045,0.0,-9.99999090909e-09,345.099613458,-25067.7557748,25090.1710425,-48.6000003146,-7.39703834248,0.0,53.02382,1.0,1,1.0
0,2159,1,2022,1.0,48.6000003138,7.39617250657,-22.4126439593,0.0,-9.99999090909e-09,322.686969489,-25067.5318812,25089.9445251,-48.6000003138,-7.39617250657,0.0,52.78849,1.0,1,1.0
0,2160,1,2022,1.0,48.6000003044,5.93727796468,-17.9917514081,0.0,-9.99999090909e-09,304.695218071,-25069.5868814,25087.5786328,-48.6000003044,-5.93727796468,0.0,50.04932,1.0,1,1.0
0,2161,1,2022,1.0,48.6000003059,7.03485643768,-21.3177467808,0.0,-9.99999090909e-09,283.37747128,-25067.5948656,25088.9126124,-48.6000003059,-7.03485643768,0.0,50.48645,1.0,1,1.0
0,2162,1,2022,1.0,48.6000003122,7.39596456738,-22.4120138406,0.0,-9.99999090909e-09,260.965457429,-25066.7508671,25089.162881,-48.6000003122,-7.39596456738,0.0,52.30445,1.0,1,1.0
0,2163,1,2022,1.0,48.6000003306,7.3999988247,-22.4242388627,0.0,-9.99999090909e-09,238.541218557,-25066.5394871,25088.963726,-48.6000003306,-7.3999988247,0.0,58.51424,1.0,1,1.0
0,2164,1,2022,1.0,48.6000003513,7.39999951595,-22.4242409574,0.0,-9.99999090909e-09,216.116977589,-25066.3328974,25088.7571383,-48.6000003513,-7.39999951595,0.0,67.49589,1.0,1,1.0
0,2165,1,2022,1.0,48.6000003732,7.39678938566,-22.4145132899,0.0,-9.99999090909e-09,193.702464289,-25065.9100994,25088.3246127,-48.6000003732,-7.39678938566,0.0,80.61356,1.0,1,1.0
0,2166,1,2022,1.0,48.60000035,5.91678967777,-17.9296656902,12.2525341971,-9.99999090909e-09,188.025332786,-25072.8907219,25078.5678534,-48.60000035,-5.91678967777,0.272278547,66.84052,1.0,1,1.0
0,2167,1,2022,1.0,48.6000002881,4.4367898626,-13.4448177655,28.0637095149,-9.99999090909e-09,202.644224526,-25084.624978,25070.0060862,-48.6000002881,-4.4367898626,0.623637995,45.93152,1.0,1,1.0
0,2168,1,2022,1.0,48.6000002248,2.95679007181,-8.95996991457,35.0813187351,-9.99999090909e-09,228.765573336,-25094.8664386,25068.7450898,-48.6000002248,-2.95679007181,0.779584865,34.80387,1.0,1,1.0
0,2169,1,2022,1.0,48.6000001423,1.47679042823,-4.47512250978,38.7763554876,-9.99999090909e-09,263.066806304,-25094.3413809,25060.0401479,-48.6000001423,-1.47679042823,0.861696792,26.45228,1.0,1,1.0
0,2170,1,2022,1.0,48.6000001163,1.4000003285,-4.24242523789,40.4352649805,-9.99999090909e-09,299.259646037,-25093.1591222,25056.9662824,-48.6000001163,-1.4000003285,0.898561447,24.59034,1.0,1,1.0
0,2171,1,2022,1.0,48.6000000427,1.40000028199,-4.24242509695,41.0579051927,-9.99999090909e-09,336.075126122,-25092.3201768,25055.5046967,-48.6000000427,-1.40000028199,0.912397896,20.50713,1.0,1,1.0
